# 2026-04-18 23:47:11
# 82aff912da886c68fe4ae8c234907338
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
2.595857131064295586e+01;9.110586404423306917e+00;2.192191398810699798e+00;1.512796884427819899e+00;3.517270383619470198e-01;3.518342458768267900e+00;-4.940182306703985726e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.623840366764350662e+01;9.111173027887774722e+00;2.472023140929771490e+00;1.631122640675640278e+00;4.790761459990529048e-01;3.478828694459108029e+00;-2.276955276496783753e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.650671347833002045e+01;9.076577367755927384e+00;2.738093234722130731e+00;1.766922260018167323e+00;4.618100748178148862e-01;3.298543649405755396e+00;-2.999569328033485860e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.675844996158809153e+01;9.014430193881773690e+00;2.982037871438327326e+00;1.868922423749981743e+00;3.548921215252632821e-01;3.061076304043919727e+00;-2.827092725830851361e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.698433491092171721e+01;8.940330332609047304e+00;3.195423018285098227e+00;1.937746931116789195e+00;2.995542455277656058e-01;2.844818578557804845e+00;-2.314095428895768247e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.719246480780381248e+01;8.859424981255255460e+00;3.387184271145189385e+00;2.012175429992898668e+00;5.051520745753488306e-01;2.670155025260674275e+00;-1.825779744316443409e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.738612635325997147e+01;8.766447120961972317e+00;3.557066323416023579e+00;2.141086062545404456e+00;8.071553799512447558e-01;2.534277254964635517e+00;-1.467751160436992386e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.756394241912520116e+01;8.658716963232837571e+00;3.698532808476773237e+00;2.306142720320072836e+00;9.404019086352801704e-01;2.429111304776919056e+00;-1.391709968663463526e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.772768980948338680e+01;8.539934827137988904e+00;3.811244884111376852e+00;2.457723574358127827e+00;9.155433316476975225e-01;2.333410375391949731e+00;-1.557179200915354222e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.787874422981668943e+01;8.416553230324558044e+00;3.898390850569945165e+00;2.595918318704836913e+00;9.387756966335267794e-01;2.230328759821769591e+00;-1.647892911235275815e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.801945677567261228e+01;8.291605121372434439e+00;3.963105536928946293e+00;2.733625158876708205e+00;1.018322346552033242e+00;2.123819192683882751e+00;-1.342088548250733204e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.815229045054017831e+01;8.166309171103499409e+00;4.007215740113996283e+00;2.873920831751982430e+00;1.073603754890657402e+00;2.038150842182388622e+00;-9.261113309674373628e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.828043049349177451e+01;8.040680103324307382e+00;4.032458718079528381e+00;3.012171700503603056e+00;1.074157259445431167e+00;1.979069216584534718e+00;-5.618792817512339166e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.840542310400816106e+01;7.915929475427176065e+00;4.040232618192868053e+00;-3.135987406332231942e+00;1.104620058220133982e+00;1.943258461345326982e+00;-4.291557213536605908e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.852852644331293774e+01;7.793171264387086516e+00;4.031021007572348047e+00;-2.995597573672848846e+00;1.191709903744507582e+00;1.915879026146858566e+00;-2.242102476321515825e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.865058400543230732e+01;7.674085209404885255e+00;4.004252369592424365e+00;-2.842592732343485640e+00;1.326511622752503783e+00;1.901541303883014011e+00;1.236719205553198225e-01;1.000000000000000000e+00;1.000000000000000000e+00
