# 2026-05-29 15:56:16
# 7a5836f9cc5a4fc96d7666776a2b0165
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
5.255234864883149015e+01;3.248726181965367488e+01;2.083809518614911838e+01;3.356225642934225761e-01;1.567069488597706006e-01;6.442900384480315878e+00;5.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.309901780381358094e+01;3.299488957319158544e+01;2.104097748909072507e+01;4.244979124760243083e-01;1.586094085552093857e-01;6.854024869677489917e+00;1.852123766020806528e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.364497027279662689e+01;3.348240840373810556e+01;2.128672021685949289e+01;5.084160107039331633e-01;1.489717542377231030e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.419292078708948424e+01;3.395000738352881342e+01;2.157237903470430496e+01;5.875620656584378265e-01;1.389176093821079816e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.474567205598496145e+01;3.439830973653397450e+01;2.189573482258445836e+01;6.601457196282887185e-01;1.192693651082511186e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.530662385430474615e+01;3.483047726021820267e+01;2.225336333306822922e+01;7.201233133179743007e-01;9.454385887121109777e-02;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.587956213815708395e+01;3.525167341106036645e+01;2.264176013998018533e+01;7.675160858699303645e-01;7.210390937847765969e-02;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.646689126543917325e+01;3.566642022084181463e+01;2.305762139993361259e+01;8.044844753353728173e-01;5.521720728708203602e-02;7.000000000000000000e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.706902965401714312e+01;3.607739627042879960e+01;2.349770017204736661e+01;8.330072478271290937e-01;3.931576899195043939e-02;7.417640048275440989e+00;4.999999999999992006e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.768453041363487444e+01;3.648660535297820218e+01;2.395747088865411456e+01;8.525261207267219588e-01;2.488718958316409047e-02;7.821533831797763625e+00;2.259127206577297819e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.830946390782285960e+01;3.689483087451591814e+01;2.443064505925439889e+01;8.641020269645122154e-01;1.232095471712865709e-02;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.893993154233186260e+01;3.730296730109255066e+01;2.491118027696964532e+01;8.678842949087391956e-01;-1.087068516481872740e-03;8.000000000000000000e+00;5.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.957269519632287569e+01;3.771292111257562141e+01;2.539318412992371066e+01;8.624611292563730824e-01;-1.670152070995144233e-02;8.386157435912478419e+00;4.999999999999986677e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.020549800508927518e+01;3.812797166986430142e+01;2.587085810836193644e+01;8.465736580874099193e-01;-3.295610355945299136e-02;8.755322074462718263e+00;4.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.083701689437668847e+01;3.855202114176881878e+01;2.633883049312871805e+01;8.217195158800474353e-01;-4.264599771631662900e-02;9.108833817808308808e+00;4.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.146641751704250112e+01;3.898703433597973600e+01;2.679370263414696751e+01;7.933988222022023695e-01;-4.687563925946357929e-02;9.448008242328453932e+00;5.000000000000015987e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.209292626500703705e+01;3.943318775280985733e+01;2.723354390088634602e+01;7.627551597069003320e-01;-4.858556413471091379e-02;9.773942256160090380e+00;3.579821315955570959e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.271726647345889205e+01;3.989090911390817240e+01;2.765815178056359969e+01;7.336171127260275870e-01;-4.341363863402392803e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.334186613903454344e+01;4.036016747522279502e+01;2.807036693381919079e+01;7.086549508572637102e-01;-3.665235860283484054e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.396890876776818402e+01;4.084062896530988951e+01;2.847328034237304095e+01;6.875504136301078262e-01;-3.134973219990550702e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.459970811471202978e+01;4.133186628415468533e+01;2.886899957703185748e+01;6.691320872444104229e-01;-2.708171650909930311e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.523504184036625020e+01;4.183339498940158308e+01;2.925902252605798282e+01;6.532699322889637950e-01;-2.282163401741674549e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.587498477187608614e+01;4.234422530548607000e+01;2.964448243805718164e+01;6.400357619617684790e-01;-1.847889309558526164e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.651895613275924291e+01;4.286283640264173300e+01;3.002624367698106767e+01;6.295468705132676313e-01;-1.433257061796620706e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.716639462685436968e+01;4.338776940230874146e+01;3.040521854355768028e+01;6.213207839092198537e-01;-1.190396532375470953e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
