# 2026-06-22 15:20:58
# d2f6f4cfc6acff5dfbf1bcc9431b9dd4
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
1.330937795801158074e+01;-2.968374547392260254e+00;4.120117734113971864e+00;-3.617883648349684567e-01;6.756544381455646328e-03;8.886385329125431554e+00;6.157763416783458510e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.355417520836190270e+01;-2.737572907111392784e+00;4.038531604025950017e+00;-3.193261834717306957e-01;1.546727311617054068e-01;9.054427167036493529e+00;6.161044452872773469e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.379915109007809093e+01;-2.503676572641948983e+00;3.965691454764832535e+00;-2.859994819353509632e-01;1.174056461187371475e-01;9.219613111049659082e+00;6.164162654811847553e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.404485170919258508e+01;-2.267081511271227257e+00;3.899422524124375400e+00;-2.615938017523702364e-01;8.663020025135370616e-02;9.382448671783832239e+00;6.167139904846496989e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.429222278395056911e+01;-2.027507351177999073e+00;3.837805396290109528e+00;-2.425598147883100408e-01;6.867107753418862093e-02;9.543662144666880565e+00;6.169998404392871727e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.454241995817490540e+01;-1.784166858248618537e+00;3.779632975928489902e+00;-2.274399806520453482e-01;5.077870241515528016e-02;9.704067160888941501e+00;6.172756114134572591e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.479620004926653110e+01;-1.536606846638678192e+00;3.723790561169094904e+00;-2.174192393110623289e-01;2.572480777657291245e-02;9.864175823701952339e+00;6.175425166510929209e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.505408254253847211e+01;-1.284676979890608806e+00;3.668702245017187558e+00;-2.143282859769666537e-01;-1.698237010577901412e-03;1.002432205981104474e+01;6.178011886684235066e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.531595928736268064e+01;-1.028869773741472038e+00;3.612647782555252540e+00;-2.180297908859019362e-01;-2.322118305167070879e-02;1.018443852372601910e+01;-3.714196170352195736e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.558120570151213080e+01;-7.701233277995737092e-01;3.554287377042798290e+00;-2.263610087693254114e-01;-3.951818316083312993e-02;1.008724112987726329e+01;-5.673813000217046820e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.584937635201176498e+01;-5.091607171898681061e-01;3.492529675877974249e+00;-2.390372020094947703e-01;-5.063535634718271949e-02;9.935257086060962806e+00;-7.715230573009619619e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.612005313574907106e+01;-2.466342209286604692e-01;3.426607297164922628e+00;-2.529340067009930304e-01;-5.055959767254088189e-02;9.933154921281490246e+00;6.176613441688968642e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
