# 2026-06-22 15:03:19
# 3861f6a37ba70717224eaa7aa6a08dd5
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
1.479620004926653110e+01;-1.536606846638678192e+00;3.723790561169094904e+00;-2.174192393110623289e-01;2.572480777657291245e-02;9.892554568258063341e+00;6.022050912642163745e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.505408254253847211e+01;-1.284676979890608806e+00;3.668702245017187558e+00;-2.143282859769666537e-01;-1.698237010577901412e-03;1.004831323625457706e+01;6.021713740596713826e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.531595928736268064e+01;-1.028869773741472038e+00;3.612647782555252540e+00;-2.180297908859019362e-01;-2.322118305167070879e-02;1.020404294773352483e+01;-3.619898973888386884e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.558120570151213080e+01;-7.701233277995737092e-01;3.554287377042798290e+00;-2.263610087693254114e-01;-3.951818316083312993e-02;1.010950849618199499e+01;-5.531787827316521522e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.584937635201176498e+01;-5.091607171898681061e-01;3.492529675877974249e+00;-2.390372020094947703e-01;-5.063535634718271949e-02;9.961688398771620712e+00;-7.523841174831781553e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.612005313574907106e+01;-2.466342209286604692e-01;3.426607297164922628e+00;-2.529340067009930304e-01;-5.055959767254088189e-02;9.959643827547751016e+00;6.021896024155788396e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.639263173884285152e+01;1.680022137648147507e-02;3.356597373068872514e+00;-2.665038074742102636e-01;-4.933568732771211746e-02;1.012311143789747803e+01;6.021549376526881048e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.666638031125361152e+01;2.803938268821976609e-01;3.282727947503034205e+00;-2.800205806523034524e-01;-5.011200857076313769e-02;1.028465683798643049e+01;6.021217721711976445e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.694084192389367161e+01;5.436318037989119611e-01;3.205043043423937643e+00;-2.939840023697710691e-01;-5.113349910486137545e-02;1.044410611431428393e+01;6.020900486954981368e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.721560914112100704e+01;8.060448680885764494e-01;3.123578895770121822e+00;-3.075843999784636518e-01;-4.172542934868204295e-02;1.060132277930748046e+01;3.067619489232252875e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
