# 2026-04-22 19:05:27
# 2ad845a79b805b2df116adae05ea9de9
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.361558688177602328e+01;-6.261295186932109402e+00;-1.443388158849139735e+00;3.372953678546580097e-02;5.439718933541658474e-01;3.540338732389835208e+00;4.999999999999992006e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.375453993316552648e+01;-6.122718637608903336e+00;-1.433166100928798148e+00;1.157543356294265247e-01;6.368802862243553298e-01;3.731424507336935203e+00;4.999999999999995559e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.389633826903823000e+01;-5.982801320078803720e+00;-1.410146276614751892e+00;2.107508161234758204e-01;6.305464934523402620e-01;3.916824250931069340e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.404143588621215066e+01;-5.842342582882893431e+00;-1.373750374992734002e+00;2.925431176386541487e-01;4.843020587943673849e-01;4.097863880660377767e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.418906948356179853e+01;-5.702411364013147299e+00;-1.326687299742330461e+00;3.524856492530540342e-01;3.278036559476825151e-01;4.274204529256573792e+00;3.362868398088832311e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.433948803130728678e+01;-5.562352374056950488e+00;-1.271830952449498620e+00;3.903003182732984189e-01;1.750496683063091363e-01;4.390956606403307205e+00;1.696607857749278470e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.449337129032793747e+01;-5.420612676652078576e+00;-1.211915048163641817e+00;4.056913871862843912e-01;4.088530733396336658e-02;4.450017866500971309e+00;1.742950556985950472e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.465145208337360572e+01;-5.275402177815395888e+00;-1.149437466924052798e+00;4.059440363698674226e-01;-1.759676984700610583e-02;4.511508952086132673e+00;2.129693225114178468e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.481463797015098116e+01;-5.125320516141607996e+00;-1.085366190422386135e+00;3.999675040842183837e-01;-5.648987775841074477e-02;4.587895463037640731e+00;3.739583180704094012e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.498162270282583641e+01;-4.971140334136645578e+00;-1.021238408428858380e+00;3.872404772046179611e-01;-9.624533757990691440e-02;4.722043135683099635e+00;4.999999999999990230e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.514986986133630609e+01;-4.814772431813312714e+00;-9.591402162663809072e-01;3.677061350630245751e-01;-1.355128172404099496e-01;4.896954457655960269e+00;4.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.531671335390723598e+01;-4.658350997469415944e+00;-9.010963889368219792e-01;3.419145377063234625e-01;-1.727359021293674579e-01;5.064444479512621555e+00;5.000000000000010658e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.548085077428469347e+01;-4.502897301586219037e+00;-8.484158308112588198e-01;3.105589347786446575e-01;-2.093780061275160587e-01;5.223980483294367261e+00;4.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.564290027201237976e+01;-4.347734747727827198e+00;-8.016758950610165524e-01;2.736008015795256543e-01;-2.470096149978268929e-01;5.376845456874997708e+00;5.000000000000027534e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.580426798300806901e+01;-4.191489529936106351e+00;-7.613401780200853564e-01;2.306370692244930631e-01;-2.858438197093098321e-01;5.524865987250207056e+00;4.999999999999959144e+00;1.000000000000000000e+00;1.000000000000000000e+00
