# 2026-04-22 20:45:37
# 91469a2c6e3ba752e41f0b718194c6e0
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.627044646664128180e+01;-4.839948995151899247e+00;-9.714318852824509465e-01;3.946501548743110432e-01;-3.496709965379188323e-02;5.338196388715188867e+00;4.999999999999989342e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.645450360661869738e+01;-4.669760997590741702e+00;-9.013385456360201164e-01;3.851484375609159350e-01;-7.899071139733475355e-02;5.507895431493416538e+00;5.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.663868705729586139e+01;-4.498454123093964085e+00;-8.336813342429014728e-01;3.653968363938403519e-01;-1.352085214408972336e-01;5.672631363929592219e+00;4.999999999999971578e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.681959098102331751e+01;-4.328608726566773868e+00;-7.714015550323873871e-01;3.359386582766398788e-01;-1.857913020375521196e-01;5.829904444183648060e+00;4.951282148367250002e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.699455853953946516e+01;-4.162435508291878250e+00;-7.166283128308785777e-01;2.996881264027042024e-01;-2.269702199263401443e-01;5.976655697491787933e+00;-7.435168992905064611e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.716538302531266424e+01;-3.998223915820243501e+00;-6.695586003014024623e-01;2.575121495112679959e-01;-2.680837710341271163e-01;5.955366616959117287e+00;4.999999999999988454e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.733453297112858849e+01;-3.833667449865004961e+00;-6.304066695462927639e-01;2.080420046242199283e-01;-3.220097163123803452e-01;6.095727274128193152e+00;4.999999999999970690e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.750413275214253161e+01;-3.666778521807368296e+00;-6.002044939334204576e-01;1.482757919386362422e-01;-3.819200029349978376e-01;6.233288763621477102e+00;5.000000000000010658e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.767446727633997483e+01;-3.497551741129325986e+00;-5.808099886570475823e-01;8.012434277047421338e-02;-3.515419758909695269e-01;6.368456174981830031e+00;2.652244921495064300e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.784549601813262498e+01;-3.326773203907108734e+00;-5.715621919780351501e-01;3.300563067146179697e-02;-1.888513973039075700e-01;6.439289889138606782e+00;-2.574421573592447832e+00;1.000000000000000000e+00;1.000000000000000000e+00
